,filename,dose_Gy,particle_type,hr_post_exposure
810,P280_73668439105-E6_010_001_proj.tif,1.0,X-ray,4
812,P280_73668439105-E2_020_001_proj.tif,1.0,X-ray,4
814,P280_73668439105-C7_007_017_proj.tif,1.0,X-ray,4
820,P280_73668439105-E1_008_035_proj.tif,1.0,X-ray,4
822,P280_73668439105-E2_026_002_proj.tif,1.0,X-ray,4
823,P280_73668439105-C7_008_003_proj.tif,1.0,X-ray,4
824,P280_73668439105-C7_011_014_proj.tif,1.0,X-ray,4
827,P280_73668439105-E5_002_035_proj.tif,1.0,X-ray,4
828,P280_73668439105-D5_003_007_proj.tif,1.0,X-ray,4
829,P280_73668439105-A7_004_025_proj.tif,1.0,X-ray,4
834,P280_73668439105-D5_001_018_proj.tif,1.0,X-ray,4
837,P280_73668439105-E5_004_045_proj.tif,1.0,X-ray,4
838,P280_73668439105-E5_009_001_proj.tif,1.0,X-ray,4
840,P280_73668439105-E1_008_008_proj.tif,1.0,X-ray,4
841,P280_73668439105-E1_020_004_proj.tif,1.0,X-ray,4
844,P280_73668439105-E6_004_041_proj.tif,1.0,X-ray,4
845,P280_73668439105-E2_004_007_proj.tif,1.0,X-ray,4
846,P280_73668439105-D5_007_021_proj.tif,1.0,X-ray,4
847,P280_73668439105-D5_009_030_proj.tif,1.0,X-ray,4
848,P280_73668439105-D5_007_033_proj.tif,1.0,X-ray,4
850,P280_73668439105-E6_014_023_proj.tif,1.0,X-ray,4
852,P280_73668439105-E5_006_008_proj.tif,1.0,X-ray,4
853,P280_73668439105-A7_030_009_proj.tif,1.0,X-ray,4
855,P280_73668439105-F5_001_031_proj.tif,1.0,X-ray,4
857,P280_73668439105-E1_004_008_proj.tif,1.0,X-ray,4
859,P280_73668439105-E6_009_009_proj.tif,1.0,X-ray,4
861,P280_73668439105-D5_016_011_proj.tif,1.0,X-ray,4
862,P280_73668439105-D5_015_009_proj.tif,1.0,X-ray,4
863,P280_73668439105-F5_002_004_proj.tif,1.0,X-ray,4
864,P280_73668439105-D5_014_035_proj.tif,1.0,X-ray,4
865,P280_73668439105-E1_006_034_proj.tif,1.0,X-ray,4
866,P280_73668439105-D5_005_029_proj.tif,1.0,X-ray,4
869,P280_73668439105-E2_019_009_proj.tif,1.0,X-ray,4
872,P280_73668439105-D5_001_026_proj.tif,1.0,X-ray,4
876,P280_73668439105-C7_001_039_proj.tif,1.0,X-ray,4
877,P280_73668439105-E2_002_015_proj.tif,1.0,X-ray,4
880,P280_73668439105-E2_018_006_proj.tif,1.0,X-ray,4
881,P280_73668439105-F5_001_026_proj.tif,1.0,X-ray,4
882,P280_73668439105-E6_011_006_proj.tif,1.0,X-ray,4
883,P280_73668439105-F5_005_035_proj.tif,1.0,X-ray,4
885,P280_73668439105-E2_028_008_proj.tif,1.0,X-ray,4
887,P280_73668439105-F5_008_016_proj.tif,1.0,X-ray,4
893,P280_73668439105-D5_004_035_proj.tif,1.0,X-ray,4
894,P280_73668439105-E6_005_042_proj.tif,1.0,X-ray,4
895,P280_73668439105-E6_011_025_proj.tif,1.0,X-ray,4
900,P280_73668439105-E6_024_004_proj.tif,1.0,X-ray,4
901,P280_73668439105-E5_007_017_proj.tif,1.0,X-ray,4
903,P280_73668439105-E6_021_009_proj.tif,1.0,X-ray,4
904,P280_73668439105-C7_005_016_proj.tif,1.0,X-ray,4
911,P280_73668439105-D5_016_006_proj.tif,1.0,X-ray,4
913,P280_73668439105-E5_010_013_proj.tif,1.0,X-ray,4
914,P280_73668439105-F5_012_005_proj.tif,1.0,X-ray,4
915,P280_73668439105-E5_004_018_proj.tif,1.0,X-ray,4
917,P280_73668439105-D5_002_033_proj.tif,1.0,X-ray,4
919,P280_73668439105-C7_012_006_proj.tif,1.0,X-ray,4
923,P280_73668439105-E5_005_008_proj.tif,1.0,X-ray,4
924,P280_73668439105-E6_003_019_proj.tif,1.0,X-ray,4
925,P280_73668439105-F5_002_030_proj.tif,1.0,X-ray,4
928,P280_73668439105-E2_039_007_proj.tif,1.0,X-ray,4
933,P280_73668439105-C7_010_003_proj.tif,1.0,X-ray,4
935,P280_73668439105-C7_015_015_proj.tif,1.0,X-ray,4
936,P280_73668439105-E1_004_023_proj.tif,1.0,X-ray,4
941,P280_73668439105-C7_027_001_proj.tif,1.0,X-ray,4
942,P280_73668439105-E5_003_039_proj.tif,1.0,X-ray,4
943,P280_73668439105-C7_002_026_proj.tif,1.0,X-ray,4
945,P280_73668439105-A7_007_005_proj.tif,1.0,X-ray,4
946,P280_73668439105-E6_015_034_proj.tif,1.0,X-ray,4
947,P280_73668439105-E6_010_017_proj.tif,1.0,X-ray,4
948,P280_73668439105-E2_026_008_proj.tif,1.0,X-ray,4
951,P280_73668439105-E1_010_022_proj.tif,1.0,X-ray,4
952,P280_73668439105-E5_007_029_proj.tif,1.0,X-ray,4
953,P280_73668439105-E2_037_002_proj.tif,1.0,X-ray,4
954,P280_73668439105-E5_007_020_proj.tif,1.0,X-ray,4
957,P280_73668439105-C7_015_013_proj.tif,1.0,X-ray,4
958,P280_73668439105-E5_004_040_proj.tif,1.0,X-ray,4
963,P280_73668439105-E5_005_046_proj.tif,1.0,X-ray,4
965,P280_73668439105-A7_008_009_proj.tif,1.0,X-ray,4
966,P280_73668439105-E1_003_065_proj.tif,1.0,X-ray,4
967,P280_73668439105-E5_007_046_proj.tif,1.0,X-ray,4
968,P280_73668439105-E6_013_033_proj.tif,1.0,X-ray,4
969,P280_73668439105-A7_001_035_proj.tif,1.0,X-ray,4
971,P280_73668439105-E2_009_004_proj.tif,1.0,X-ray,4
972,P280_73668439105-A7_005_019_proj.tif,1.0,X-ray,4
975,P280_73668439105-E1_006_014_proj.tif,1.0,X-ray,4
976,P280_73668439105-E6_002_010_proj.tif,1.0,X-ray,4
977,P280_73668439105-D5_001_054_proj.tif,1.0,X-ray,4
978,P280_73668439105-A7_025_003_proj.tif,1.0,X-ray,4
981,P280_73668439105-E2_003_012_proj.tif,1.0,X-ray,4
983,P280_73668439105-F5_009_008_proj.tif,1.0,X-ray,4
985,P280_73668439105-E6_005_001_proj.tif,1.0,X-ray,4
986,P280_73668439105-A7_019_009_proj.tif,1.0,X-ray,4
987,P280_73668439105-E2_039_006_proj.tif,1.0,X-ray,4
989,P280_73668439105-E1_016_008_proj.tif,1.0,X-ray,4
990,P280_73668439105-A7_013_025_proj.tif,1.0,X-ray,4
991,P280_73668439105-A7_005_015_proj.tif,1.0,X-ray,4
996,P280_73668439105-E6_006_027_proj.tif,1.0,X-ray,4
997,P280_73668439105-D5_011_014_proj.tif,1.0,X-ray,4
998,P280_73668439105-C7_033_005_proj.tif,1.0,X-ray,4
1000,P280_73668439105-E1_007_020_proj.tif,1.0,X-ray,4
1001,P280_73668439105-F5_004_005_proj.tif,1.0,X-ray,4
1002,P280_73668439105-E5_002_025_proj.tif,1.0,X-ray,4
1004,P280_73668439105-C7_003_020_proj.tif,1.0,X-ray,4
1005,P280_73668439105-E6_018_002_proj.tif,1.0,X-ray,4
1009,P280_73668439105-E5_014_028_proj.tif,1.0,X-ray,4
1011,P280_73668439105-E6_008_039_proj.tif,1.0,X-ray,4
1012,P280_73668439105-E5_001_003_proj.tif,1.0,X-ray,4
1014,P280_73668439105-D5_012_021_proj.tif,1.0,X-ray,4
1017,P280_73668439105-E5_002_024_proj.tif,1.0,X-ray,4
1018,P280_73668439105-A7_013_022_proj.tif,1.0,X-ray,4
1020,P280_73668439105-A7_018_018_proj.tif,1.0,X-ray,4
1021,P280_73668439105-C7_023_004_proj.tif,1.0,X-ray,4
1026,P280_73668439105-C7_001_033_proj.tif,1.0,X-ray,4
1027,P280_73668439105-E6_019_005_proj.tif,1.0,X-ray,4
1029,P280_73668439105-F5_009_039_proj.tif,1.0,X-ray,4
1031,P280_73668439105-E1_009_025_proj.tif,1.0,X-ray,4
1033,P280_73668439105-E2_006_008_proj.tif,1.0,X-ray,4
1034,P280_73668439105-E5_004_022_proj.tif,1.0,X-ray,4
1037,P280_73668439105-A7_004_015_proj.tif,1.0,X-ray,4
1038,P280_73668439105-E5_015_020_proj.tif,1.0,X-ray,4
1040,P280_73668439105-D5_004_027_proj.tif,1.0,X-ray,4
1041,P280_73668439105-C7_013_003_proj.tif,1.0,X-ray,4
1043,P280_73668439105-F5_002_005_proj.tif,1.0,X-ray,4
1045,P280_73668439105-C7_005_024_proj.tif,1.0,X-ray,4
1047,P280_73668439105-E2_020_010_proj.tif,1.0,X-ray,4
1050,P280_73668439105-D5_008_023_proj.tif,1.0,X-ray,4
1052,P280_73668439105-A7_001_014_proj.tif,1.0,X-ray,4
1054,P280_73668439105-D5_002_038_proj.tif,1.0,X-ray,4
1056,P280_73668439105-E6_012_007_proj.tif,1.0,X-ray,4
1059,P280_73668439105-E6_012_018_proj.tif,1.0,X-ray,4
1063,P280_73668439105-D5_007_036_proj.tif,1.0,X-ray,4
1064,P280_73668439105-E5_001_073_proj.tif,1.0,X-ray,4
1067,P280_73668439105-C7_029_014_proj.tif,1.0,X-ray,4
1068,P280_73668439105-E2_009_010_proj.tif,1.0,X-ray,4
1073,P280_73668439105-E5_006_020_proj.tif,1.0,X-ray,4
1074,P280_73668439105-E1_001_047_proj.tif,1.0,X-ray,4
1076,P280_73668439105-F5_004_027_proj.tif,1.0,X-ray,4
1077,P280_73668439105-C7_025_006_proj.tif,1.0,X-ray,4
1078,P280_73668439105-A7_023_017_proj.tif,1.0,X-ray,4
1085,P280_73668439105-C7_002_013_proj.tif,1.0,X-ray,4
1087,P280_73668439105-C7_029_016_proj.tif,1.0,X-ray,4
1088,P280_73668439105-E6_005_032_proj.tif,1.0,X-ray,4
1091,P280_73668439105-A7_025_002_proj.tif,1.0,X-ray,4
1092,P280_73668439105-D5_014_033_proj.tif,1.0,X-ray,4
1093,P280_73668439105-E1_002_052_proj.tif,1.0,X-ray,4
1095,P280_73668439105-E1_005_020_proj.tif,1.0,X-ray,4
1096,P280_73668439105-C7_009_024_proj.tif,1.0,X-ray,4
1099,P280_73668439105-A7_002_003_proj.tif,1.0,X-ray,4
1101,P280_73668439105-A7_004_019_proj.tif,1.0,X-ray,4
1102,P280_73668439105-E1_003_068_proj.tif,1.0,X-ray,4
1104,P280_73668439105-E1_011_006_proj.tif,1.0,X-ray,4
1107,P280_73668439105-F5_007_003_proj.tif,1.0,X-ray,4
1108,P280_73668439105-E5_002_013_proj.tif,1.0,X-ray,4
1110,P280_73668439105-D5_007_011_proj.tif,1.0,X-ray,4
1111,P280_73668439105-E1_008_049_proj.tif,1.0,X-ray,4
1112,P280_73668439105-A7_004_031_proj.tif,1.0,X-ray,4
1113,P280_73668439105-E1_008_029_proj.tif,1.0,X-ray,4
1114,P280_73668439105-A7_003_013_proj.tif,1.0,X-ray,4
1115,P280_73668439105-E6_019_003_proj.tif,1.0,X-ray,4
1118,P280_73668439105-E5_008_038_proj.tif,1.0,X-ray,4
1119,P280_73668439105-D5_010_026_proj.tif,1.0,X-ray,4
1120,P280_73668439105-C7_017_001_proj.tif,1.0,X-ray,4
1123,P280_73668439105-D5_015_008_proj.tif,1.0,X-ray,4
1124,P280_73668439105-E6_016_016_proj.tif,1.0,X-ray,4
1125,P280_73668439105-E5_001_049_proj.tif,1.0,X-ray,4
1127,P280_73668439105-C7_020_011_proj.tif,1.0,X-ray,4
1128,P280_73668439105-E5_008_034_proj.tif,1.0,X-ray,4
1137,P280_73668439105-E5_005_039_proj.tif,1.0,X-ray,4
1138,P280_73668439105-E5_010_043_proj.tif,1.0,X-ray,4
1139,P280_73668439105-F5_010_007_proj.tif,1.0,X-ray,4
1140,P280_73668439105-E1_006_022_proj.tif,1.0,X-ray,4
1144,P280_73668439105-D5_002_019_proj.tif,1.0,X-ray,4
1145,P280_73668439105-D5_005_034_proj.tif,1.0,X-ray,4
1146,P280_73668439105-E1_012_037_proj.tif,1.0,X-ray,4
1147,P280_73668439105-E6_003_041_proj.tif,1.0,X-ray,4
1149,P280_73668439105-A7_015_009_proj.tif,1.0,X-ray,4
1150,P280_73668439105-A7_015_002_proj.tif,1.0,X-ray,4
1151,P280_73668439105-E1_015_002_proj.tif,1.0,X-ray,4
1152,P280_73668439105-E6_020_016_proj.tif,1.0,X-ray,4
1153,P280_73668439105-A7_015_028_proj.tif,1.0,X-ray,4
1159,P280_73668439105-C7_025_019_proj.tif,1.0,X-ray,4
1161,P280_73668439105-E2_023_010_proj.tif,1.0,X-ray,4
1162,P280_73668439105-C7_032_014_proj.tif,1.0,X-ray,4
1163,P280_73668439105-E6_008_013_proj.tif,1.0,X-ray,4
1165,P280_73668439105-C7_006_026_proj.tif,1.0,X-ray,4
1166,P280_73668439105-F5_002_015_proj.tif,1.0,X-ray,4
1167,P280_73668439105-E5_001_060_proj.tif,1.0,X-ray,4
1168,P280_73668439105-A7_013_002_proj.tif,1.0,X-ray,4
1172,P280_73668439105-E6_012_012_proj.tif,1.0,X-ray,4
1173,P280_73668439105-E1_015_013_proj.tif,1.0,X-ray,4
1174,P280_73668439105-C7_033_004_proj.tif,1.0,X-ray,4
1180,P280_73668439105-F5_009_015_proj.tif,1.0,X-ray,4
1182,P280_73668439105-D5_003_018_proj.tif,1.0,X-ray,4
1183,P280_73668439105-A7_007_022_proj.tif,1.0,X-ray,4
1184,P280_73668439105-E1_006_002_proj.tif,1.0,X-ray,4
1185,P280_73668439105-D5_014_025_proj.tif,1.0,X-ray,4
1186,P280_73668439105-E1_003_066_proj.tif,1.0,X-ray,4
1188,P280_73668439105-E2_020_004_proj.tif,1.0,X-ray,4
1189,P280_73668439105-E1_005_025_proj.tif,1.0,X-ray,4
1193,P280_73668439105-E1_004_018_proj.tif,1.0,X-ray,4
1196,P280_73668439105-F5_006_040_proj.tif,1.0,X-ray,4
1198,P280_73668439105-E1_010_045_proj.tif,1.0,X-ray,4
1202,P280_73668439105-E5_011_005_proj.tif,1.0,X-ray,4
1207,P280_73668439105-A7_009_010_proj.tif,1.0,X-ray,4
1208,P280_73668439105-D5_015_023_proj.tif,1.0,X-ray,4
1210,P280_73668439105-E5_009_021_proj.tif,1.0,X-ray,4
1211,P280_73668439105-D5_006_004_proj.tif,1.0,X-ray,4
1215,P280_73668439105-F5_005_009_proj.tif,1.0,X-ray,4
1217,P280_73668439105-E6_013_002_proj.tif,1.0,X-ray,4
1222,P280_73668439105-E5_005_032_proj.tif,1.0,X-ray,4
1223,P280_73668439105-F5_011_035_proj.tif,1.0,X-ray,4
1225,P280_73668439105-A7_022_019_proj.tif,1.0,X-ray,4
1227,P280_73668439105-E1_009_024_proj.tif,1.0,X-ray,4
1231,P280_73668439105-D5_013_033_proj.tif,1.0,X-ray,4
1232,P280_73668439105-D5_004_029_proj.tif,1.0,X-ray,4
1233,P280_73668439105-A7_019_002_proj.tif,1.0,X-ray,4
1235,P280_73668439105-F5_004_021_proj.tif,1.0,X-ray,4
1236,P280_73668439105-E2_039_005_proj.tif,1.0,X-ray,4
1238,P280_73668439105-A7_020_013_proj.tif,1.0,X-ray,4
1239,P280_73668439105-E2_032_001_proj.tif,1.0,X-ray,4
1240,P280_73668439105-E6_008_020_proj.tif,1.0,X-ray,4
1241,P280_73668439105-D5_003_019_proj.tif,1.0,X-ray,4
1242,P280_73668439105-E6_014_026_proj.tif,1.0,X-ray,4
1243,P280_73668439105-E2_019_005_proj.tif,1.0,X-ray,4
1244,P280_73668439105-F5_010_025_proj.tif,1.0,X-ray,4
1245,P280_73668439105-E1_006_007_proj.tif,1.0,X-ray,4
1246,P280_73668439105-E1_010_019_proj.tif,1.0,X-ray,4
1248,P280_73668439105-E6_016_015_proj.tif,1.0,X-ray,4
1249,P280_73668439105-D5_011_036_proj.tif,1.0,X-ray,4
1250,P280_73668439105-E1_006_043_proj.tif,1.0,X-ray,4
1251,P280_73668439105-E6_022_008_proj.tif,1.0,X-ray,4
1255,P280_73668439105-E5_006_045_proj.tif,1.0,X-ray,4
1257,P280_73668439105-F5_011_002_proj.tif,1.0,X-ray,4
1258,P280_73668439105-E5_005_036_proj.tif,1.0,X-ray,4
1259,P280_73668439105-D5_004_036_proj.tif,1.0,X-ray,4
1260,P280_73668439105-D5_008_007_proj.tif,1.0,X-ray,4
1261,P280_73668439105-A7_013_013_proj.tif,1.0,X-ray,4
1263,P280_73668439105-D5_016_022_proj.tif,1.0,X-ray,4
1265,P280_73668439105-E1_007_014_proj.tif,1.0,X-ray,4
1270,P280_73668439105-E5_006_005_proj.tif,1.0,X-ray,4
1273,P280_73668439105-E6_007_029_proj.tif,1.0,X-ray,4
1274,P280_73668439105-F5_005_047_proj.tif,1.0,X-ray,4
1279,P280_73668439105-A7_020_003_proj.tif,1.0,X-ray,4
1283,P280_73668439105-E1_010_049_proj.tif,1.0,X-ray,4
1284,P280_73668439105-E1_004_056_proj.tif,1.0,X-ray,4
1288,P280_73668439105-E6_013_035_proj.tif,1.0,X-ray,4
1290,P280_73668439105-D5_005_042_proj.tif,1.0,X-ray,4
1292,P280_73668439105-E6_023_011_proj.tif,1.0,X-ray,4
1293,P280_73668439105-E1_005_027_proj.tif,1.0,X-ray,4
1294,P280_73668439105-E2_035_005_proj.tif,1.0,X-ray,4
1297,P280_73668439105-E6_015_008_proj.tif,1.0,X-ray,4
1298,P280_73668439105-C7_014_014_proj.tif,1.0,X-ray,4
1299,P280_73668439105-D5_005_030_proj.tif,1.0,X-ray,4
1304,P280_73668439105-F5_001_043_proj.tif,1.0,X-ray,4
1305,P280_73668439105-E1_010_031_proj.tif,1.0,X-ray,4
1308,P280_73668439105-E6_003_013_proj.tif,1.0,X-ray,4
1310,P280_73668439105-C7_023_006_proj.tif,1.0,X-ray,4
1311,P280_73668439105-D5_009_031_proj.tif,1.0,X-ray,4
1312,P280_73668439105-E5_005_022_proj.tif,1.0,X-ray,4
1318,P280_73668439105-E5_004_020_proj.tif,1.0,X-ray,4
1319,P280_73668439105-E2_005_003_proj.tif,1.0,X-ray,4
1320,P280_73668439105-A7_005_008_proj.tif,1.0,X-ray,4
1321,P280_73668439105-E5_009_011_proj.tif,1.0,X-ray,4
1322,P280_73668439105-E6_003_031_proj.tif,1.0,X-ray,4
1323,P280_73668439105-E5_003_041_proj.tif,1.0,X-ray,4
1324,P280_73668439105-F5_005_002_proj.tif,1.0,X-ray,4
1325,P280_73668439105-F5_004_026_proj.tif,1.0,X-ray,4
1327,P280_73668439105-E5_012_028_proj.tif,1.0,X-ray,4
1328,P280_73668439105-E6_008_024_proj.tif,1.0,X-ray,4
1332,P280_73668439105-E6_012_026_proj.tif,1.0,X-ray,4
1334,P280_73668439105-E6_007_035_proj.tif,1.0,X-ray,4
1338,P280_73668439105-A7_025_010_proj.tif,1.0,X-ray,4
1339,P280_73668439105-E2_031_006_proj.tif,1.0,X-ray,4
1340,P280_73668439105-D5_013_016_proj.tif,1.0,X-ray,4
1342,P280_73668439105-D5_006_039_proj.tif,1.0,X-ray,4
1343,P280_73668439105-E2_008_005_proj.tif,1.0,X-ray,4
1348,P280_73668439105-E6_008_025_proj.tif,1.0,X-ray,4
1350,P280_73668439105-C7_023_014_proj.tif,1.0,X-ray,4
1354,P280_73668439105-D5_003_048_proj.tif,1.0,X-ray,4
1356,P280_73668439105-F5_002_010_proj.tif,1.0,X-ray,4
1357,P280_73668439105-F5_013_032_proj.tif,1.0,X-ray,4
1359,P280_73668439105-A7_009_008_proj.tif,1.0,X-ray,4
1360,P280_73668439105-A7_006_026_proj.tif,1.0,X-ray,4
1361,P280_73668439105-F5_002_025_proj.tif,1.0,X-ray,4
1362,P280_73668439105-C7_019_008_proj.tif,1.0,X-ray,4
1363,P280_73668439105-F5_004_041_proj.tif,1.0,X-ray,4
1365,P280_73668439105-E6_020_009_proj.tif,1.0,X-ray,4
1366,P280_73668439105-F5_004_042_proj.tif,1.0,X-ray,4
1368,P280_73668439105-F5_003_027_proj.tif,1.0,X-ray,4
1369,P280_73668439105-F5_012_027_proj.tif,1.0,X-ray,4
1370,P280_73668439105-E1_006_054_proj.tif,1.0,X-ray,4
1378,P280_73668439105-E2_020_005_proj.tif,1.0,X-ray,4
1381,P280_73668439105-E6_001_044_proj.tif,1.0,X-ray,4
1382,P280_73668439105-E2_029_007_proj.tif,1.0,X-ray,4
1385,P280_73668439105-C7_007_008_proj.tif,1.0,X-ray,4
1388,P280_73668439105-D5_002_015_proj.tif,1.0,X-ray,4
1391,P280_73668439105-C7_032_010_proj.tif,1.0,X-ray,4
1394,P280_73668439105-E6_004_039_proj.tif,1.0,X-ray,4
1395,P280_73668439105-E5_013_037_proj.tif,1.0,X-ray,4
1396,P280_73668439105-C7_002_035_proj.tif,1.0,X-ray,4
1398,P280_73668439105-D5_002_014_proj.tif,1.0,X-ray,4
1400,P280_73668439105-E1_005_040_proj.tif,1.0,X-ray,4
1402,P280_73668439105-F5_010_010_proj.tif,1.0,X-ray,4
1404,P280_73668439105-E1_011_009_proj.tif,1.0,X-ray,4
1409,P280_73668439105-E1_012_005_proj.tif,1.0,X-ray,4
1413,P280_73668439105-F5_001_005_proj.tif,1.0,X-ray,4
1414,P280_73668439105-A7_004_001_proj.tif,1.0,X-ray,4
1416,P280_73668439105-F5_009_038_proj.tif,1.0,X-ray,4
1418,P280_73668439105-D5_001_023_proj.tif,1.0,X-ray,4
1421,P280_73668439105-C7_016_002_proj.tif,1.0,X-ray,4
1422,P280_73668439105-E5_006_029_proj.tif,1.0,X-ray,4
1423,P280_73668439105-A7_005_031_proj.tif,1.0,X-ray,4
1424,P280_73668439105-E5_015_024_proj.tif,1.0,X-ray,4
1425,P280_73668439105-E6_012_010_proj.tif,1.0,X-ray,4
1427,P280_73668439105-D5_012_039_proj.tif,1.0,X-ray,4
1429,P280_73668439105-D5_007_027_proj.tif,1.0,X-ray,4
1432,P280_73668439105-E2_014_002_proj.tif,1.0,X-ray,4
1433,P280_73668439105-C7_032_003_proj.tif,1.0,X-ray,4
1434,P280_73668439105-E6_007_017_proj.tif,1.0,X-ray,4
1437,P280_73668439105-A7_014_002_proj.tif,1.0,X-ray,4
1440,P280_73668439105-E6_003_017_proj.tif,1.0,X-ray,4
1441,P280_73668439105-A7_012_007_proj.tif,1.0,X-ray,4
1442,P280_73668439105-D5_003_008_proj.tif,1.0,X-ray,4
1448,P280_73668439105-C7_034_007_proj.tif,1.0,X-ray,4
1449,P280_73668439105-E2_040_003_proj.tif,1.0,X-ray,4
1453,P280_73668439105-C7_001_010_proj.tif,1.0,X-ray,4
1455,P280_73668439105-E5_008_008_proj.tif,1.0,X-ray,4
1458,P280_73668439105-E1_016_006_proj.tif,1.0,X-ray,4
1460,P280_73668439105-A7_002_043_proj.tif,1.0,X-ray,4
1461,P280_73668439105-E1_017_012_proj.tif,1.0,X-ray,4
1464,P280_73668439105-F5_010_024_proj.tif,1.0,X-ray,4
1465,P280_73668439105-E5_008_048_proj.tif,1.0,X-ray,4
1471,P280_73668439105-C7_027_007_proj.tif,1.0,X-ray,4
1472,P280_73668439105-E2_006_014_proj.tif,1.0,X-ray,4
1476,P280_73668439105-E5_004_010_proj.tif,1.0,X-ray,4
1481,P280_73668439105-D5_001_001_proj.tif,1.0,X-ray,4
1482,P280_73668439105-C7_026_018_proj.tif,1.0,X-ray,4
1484,P280_73668439105-D5_015_032_proj.tif,1.0,X-ray,4
1485,P280_73668439105-A7_029_004_proj.tif,1.0,X-ray,4
1486,P280_73668439105-D5_005_003_proj.tif,1.0,X-ray,4
1489,P280_73668439105-A7_013_028_proj.tif,1.0,X-ray,4
1490,P280_73668439105-C7_031_006_proj.tif,1.0,X-ray,4
1491,P280_73668439105-E5_001_023_proj.tif,1.0,X-ray,4
1494,P280_73668439105-C7_011_010_proj.tif,1.0,X-ray,4
1495,P280_73668439105-A7_022_012_proj.tif,1.0,X-ray,4
1496,P280_73668439105-F5_008_029_proj.tif,1.0,X-ray,4
1497,P280_73668439105-E1_004_055_proj.tif,1.0,X-ray,4
1498,P280_73668439105-E2_034_001_proj.tif,1.0,X-ray,4
1499,P280_73668439105-E5_009_044_proj.tif,1.0,X-ray,4
1500,P280_73668439105-E5_009_017_proj.tif,1.0,X-ray,4
1501,P280_73668439105-E2_014_007_proj.tif,1.0,X-ray,4
1506,P280_73668439105-E6_008_012_proj.tif,1.0,X-ray,4
1509,P280_73668439105-A7_012_006_proj.tif,1.0,X-ray,4
1511,P280_73668439105-C7_028_019_proj.tif,1.0,X-ray,4
1512,P280_73668439105-E1_005_014_proj.tif,1.0,X-ray,4
1513,P280_73668439105-E6_007_021_proj.tif,1.0,X-ray,4
1514,P280_73668439105-E1_001_068_proj.tif,1.0,X-ray,4
1515,P280_73668439105-E5_010_007_proj.tif,1.0,X-ray,4
1519,P280_73668439105-C7_018_016_proj.tif,1.0,X-ray,4
1521,P280_73668439105-E6_012_005_proj.tif,1.0,X-ray,4
1523,P280_73668439105-F5_002_003_proj.tif,1.0,X-ray,4
1525,P280_73668439105-C7_007_020_proj.tif,1.0,X-ray,4
1526,P280_73668439105-A7_012_013_proj.tif,1.0,X-ray,4
1529,P280_73668439105-D5_002_013_proj.tif,1.0,X-ray,4
1530,P280_73668439105-E1_006_027_proj.tif,1.0,X-ray,4
1531,P280_73668439105-C7_001_005_proj.tif,1.0,X-ray,4
1533,P280_73668439105-C7_010_023_proj.tif,1.0,X-ray,4
1535,P280_73668439105-C7_027_006_proj.tif,1.0,X-ray,4
1536,P280_73668439105-E1_001_042_proj.tif,1.0,X-ray,4
1537,P280_73668439105-E6_005_034_proj.tif,1.0,X-ray,4
1539,P280_73668439105-E1_001_029_proj.tif,1.0,X-ray,4
1543,P280_73668439105-A7_029_002_proj.tif,1.0,X-ray,4
1547,P280_73668439105-F5_001_042_proj.tif,1.0,X-ray,4
1549,P280_73668439105-C7_001_016_proj.tif,1.0,X-ray,4
1550,P280_73668439105-D5_015_004_proj.tif,1.0,X-ray,4
1552,P280_73668439105-A7_022_006_proj.tif,1.0,X-ray,4
1553,P280_73668439105-E1_002_012_proj.tif,1.0,X-ray,4
1556,P280_73668439105-D5_005_045_proj.tif,1.0,X-ray,4
1557,P280_73668439105-D5_013_024_proj.tif,1.0,X-ray,4
1558,P280_73668439105-E6_015_033_proj.tif,1.0,X-ray,4
1559,P280_73668439105-D5_003_027_proj.tif,1.0,X-ray,4
1561,P280_73668439105-E5_006_047_proj.tif,1.0,X-ray,4
1562,P280_73668439105-E6_009_007_proj.tif,1.0,X-ray,4
1564,P280_73668439105-A7_001_026_proj.tif,1.0,X-ray,4
1565,P280_73668439105-D5_008_006_proj.tif,1.0,X-ray,4
1567,P280_73668439105-D5_002_004_proj.tif,1.0,X-ray,4
1569,P280_73668439105-F5_009_025_proj.tif,1.0,X-ray,4
1570,P280_73668439105-A7_014_016_proj.tif,1.0,X-ray,4
1573,P280_73668439105-E5_009_009_proj.tif,1.0,X-ray,4
1574,P280_73668439105-C7_008_019_proj.tif,1.0,X-ray,4
1575,P280_73668439105-E5_009_032_proj.tif,1.0,X-ray,4
1577,P280_73668439105-D5_003_033_proj.tif,1.0,X-ray,4
1578,P280_73668439105-E6_012_015_proj.tif,1.0,X-ray,4
1581,P280_73668439105-F5_005_033_proj.tif,1.0,X-ray,4
1587,P280_73668439105-E5_011_006_proj.tif,1.0,X-ray,4
1591,P280_73668439105-F5_006_020_proj.tif,1.0,X-ray,4
1594,P280_73668439105-F5_006_008_proj.tif,1.0,X-ray,4
1595,P280_73668439105-E2_012_009_proj.tif,1.0,X-ray,4
1599,P280_73668439105-C7_007_014_proj.tif,1.0,X-ray,4
1601,P280_73668439105-E5_009_031_proj.tif,1.0,X-ray,4
1603,P280_73668439105-A7_014_013_proj.tif,1.0,X-ray,4
1604,P280_73668439105-D5_009_001_proj.tif,1.0,X-ray,4
1606,P280_73668439105-F5_008_020_proj.tif,1.0,X-ray,4
