,filename,dose_Gy,particle_type,hr_post_exposure
856,P242_73665006707-A8_016_005_proj.tif,0.82,Fe,4
858,P242_73665006707-G4_007_021_proj.tif,0.82,Fe,4
860,P242_73665006707-G4_008_006_proj.tif,0.82,Fe,4
867,P242_73665006707-C6_040_004_proj.tif,0.82,Fe,4
868,P242_73665006707-E4_014_025_proj.tif,0.82,Fe,4
870,P242_73665006707-G4_001_005_proj.tif,0.82,Fe,4
871,P242_73665006707-C8_018_002_proj.tif,0.82,Fe,4
873,P242_73665006707-G3_010_009_proj.tif,0.82,Fe,4
874,P242_73665006707-A8_037_009_proj.tif,0.82,Fe,4
875,P242_73665006707-C8_026_011_proj.tif,0.82,Fe,4
878,P242_73665006707-G3_003_016_proj.tif,0.82,Fe,4
879,P242_73665006707-A8_026_008_proj.tif,0.82,Fe,4
884,P242_73665006707-A6_002_018_proj.tif,0.82,Fe,4
886,P242_73665006707-C7_013_021_proj.tif,0.82,Fe,4
888,P242_73665006707-A8_002_009_proj.tif,0.82,Fe,4
889,P242_73665006707-A6_010_027_proj.tif,0.82,Fe,4
890,P242_73665006707-C7_009_027_proj.tif,0.82,Fe,4
891,P242_73665006707-E4_001_042_proj.tif,0.82,Fe,4
892,P242_73665006707-C7_016_009_proj.tif,0.82,Fe,4
896,P242_73665006707-C7_001_050_proj.tif,0.82,Fe,4
897,P242_73665006707-E4_011_005_proj.tif,0.82,Fe,4
898,P242_73665006707-C8_016_025_proj.tif,0.82,Fe,4
899,P242_73665006707-E4_018_002_proj.tif,0.82,Fe,4
902,P242_73665006707-A6_012_004_proj.tif,0.82,Fe,4
905,P242_73665006707-A8_016_016_proj.tif,0.82,Fe,4
906,P242_73665006707-G3_009_006_proj.tif,0.82,Fe,4
907,P242_73665006707-C8_010_005_proj.tif,0.82,Fe,4
908,P242_73665006707-C8_021_011_proj.tif,0.82,Fe,4
909,P242_73665006707-A6_004_044_proj.tif,0.82,Fe,4
910,P242_73665006707-G3_004_004_proj.tif,0.82,Fe,4
912,P242_73665006707-A8_005_004_proj.tif,0.82,Fe,4
916,P242_73665006707-A6_005_034_proj.tif,0.82,Fe,4
918,P242_73665006707-G3_022_011_proj.tif,0.82,Fe,4
920,P242_73665006707-A8_034_012_proj.tif,0.82,Fe,4
921,P242_73665006707-C8_007_011_proj.tif,0.82,Fe,4
922,P242_73665006707-A8_025_004_proj.tif,0.82,Fe,4
926,P242_73665006707-G4_003_028_proj.tif,0.82,Fe,4
927,P242_73665006707-E4_004_023_proj.tif,0.82,Fe,4
929,P242_73665006707-E4_012_026_proj.tif,0.82,Fe,4
930,P242_73665006707-G4_005_002_proj.tif,0.82,Fe,4
931,P242_73665006707-C7_019_001_proj.tif,0.82,Fe,4
932,P242_73665006707-C6_014_007_proj.tif,0.82,Fe,4
934,P242_73665006707-E4_001_010_proj.tif,0.82,Fe,4
937,P242_73665006707-E4_001_036_proj.tif,0.82,Fe,4
938,P242_73665006707-C7_013_028_proj.tif,0.82,Fe,4
939,P242_73665006707-G4_003_010_proj.tif,0.82,Fe,4
940,P242_73665006707-C7_026_003_proj.tif,0.82,Fe,4
944,P242_73665006707-C8_007_018_proj.tif,0.82,Fe,4
949,P242_73665006707-A6_003_005_proj.tif,0.82,Fe,4
950,P242_73665006707-C7_009_011_proj.tif,0.82,Fe,4
955,P242_73665006707-C8_013_024_proj.tif,0.82,Fe,4
956,P242_73665006707-G4_020_019_proj.tif,0.82,Fe,4
959,P242_73665006707-G4_015_024_proj.tif,0.82,Fe,4
960,P242_73665006707-A8_012_002_proj.tif,0.82,Fe,4
961,P242_73665006707-E4_020_019_proj.tif,0.82,Fe,4
962,P242_73665006707-G3_005_039_proj.tif,0.82,Fe,4
964,P242_73665006707-C8_031_005_proj.tif,0.82,Fe,4
970,P242_73665006707-C6_010_008_proj.tif,0.82,Fe,4
973,P242_73665006707-E4_003_009_proj.tif,0.82,Fe,4
974,P242_73665006707-E4_011_010_proj.tif,0.82,Fe,4
979,P242_73665006707-C8_019_016_proj.tif,0.82,Fe,4
980,P242_73665006707-E4_011_003_proj.tif,0.82,Fe,4
982,P242_73665006707-A8_020_014_proj.tif,0.82,Fe,4
984,P242_73665006707-C7_004_007_proj.tif,0.82,Fe,4
988,P242_73665006707-E4_015_027_proj.tif,0.82,Fe,4
992,P242_73665006707-G3_012_010_proj.tif,0.82,Fe,4
993,P242_73665006707-G4_010_012_proj.tif,0.82,Fe,4
994,P242_73665006707-C8_005_026_proj.tif,0.82,Fe,4
995,P242_73665006707-A8_005_018_proj.tif,0.82,Fe,4
999,P242_73665006707-A8_011_014_proj.tif,0.82,Fe,4
1003,P242_73665006707-A6_019_004_proj.tif,0.82,Fe,4
1006,P242_73665006707-E4_010_004_proj.tif,0.82,Fe,4
1007,P242_73665006707-A6_008_008_proj.tif,0.82,Fe,4
1008,P242_73665006707-G3_003_029_proj.tif,0.82,Fe,4
1010,P242_73665006707-E4_001_044_proj.tif,0.82,Fe,4
1013,P242_73665006707-C8_028_006_proj.tif,0.82,Fe,4
1015,P242_73665006707-C8_020_014_proj.tif,0.82,Fe,4
1016,P242_73665006707-G4_006_032_proj.tif,0.82,Fe,4
1019,P242_73665006707-E4_004_004_proj.tif,0.82,Fe,4
1022,P242_73665006707-G3_007_026_proj.tif,0.82,Fe,4
1023,P242_73665006707-A6_010_029_proj.tif,0.82,Fe,4
1024,P242_73665006707-A6_017_008_proj.tif,0.82,Fe,4
1025,P242_73665006707-E4_008_030_proj.tif,0.82,Fe,4
1028,P242_73665006707-C8_012_010_proj.tif,0.82,Fe,4
1030,P242_73665006707-E4_001_034_proj.tif,0.82,Fe,4
1032,P242_73665006707-C7_022_002_proj.tif,0.82,Fe,4
1035,P242_73665006707-C7_008_013_proj.tif,0.82,Fe,4
1036,P242_73665006707-A8_025_010_proj.tif,0.82,Fe,4
1039,P242_73665006707-E4_005_024_proj.tif,0.82,Fe,4
1042,P242_73665006707-E4_001_014_proj.tif,0.82,Fe,4
1044,P242_73665006707-A8_032_001_proj.tif,0.82,Fe,4
1046,P242_73665006707-C7_001_049_proj.tif,0.82,Fe,4
1048,P242_73665006707-G3_003_045_proj.tif,0.82,Fe,4
1049,P242_73665006707-E4_005_002_proj.tif,0.82,Fe,4
1051,P242_73665006707-C8_012_003_proj.tif,0.82,Fe,4
1053,P242_73665006707-E4_007_012_proj.tif,0.82,Fe,4
1055,P242_73665006707-C8_024_016_proj.tif,0.82,Fe,4
1057,P242_73665006707-A6_001_024_proj.tif,0.82,Fe,4
1058,P242_73665006707-G3_010_035_proj.tif,0.82,Fe,4
1060,P242_73665006707-A6_013_035_proj.tif,0.82,Fe,4
1061,P242_73665006707-E4_008_012_proj.tif,0.82,Fe,4
1062,P242_73665006707-G4_015_022_proj.tif,0.82,Fe,4
1065,P242_73665006707-C7_003_003_proj.tif,0.82,Fe,4
1066,P242_73665006707-A6_023_004_proj.tif,0.82,Fe,4
1069,P242_73665006707-G4_011_002_proj.tif,0.82,Fe,4
1070,P242_73665006707-G3_003_006_proj.tif,0.82,Fe,4
1071,P242_73665006707-A6_001_027_proj.tif,0.82,Fe,4
1072,P242_73665006707-C8_025_010_proj.tif,0.82,Fe,4
1075,P242_73665006707-A6_017_003_proj.tif,0.82,Fe,4
1079,P242_73665006707-C6_023_003_proj.tif,0.82,Fe,4
1080,P242_73665006707-G4_006_017_proj.tif,0.82,Fe,4
1081,P242_73665006707-A6_013_015_proj.tif,0.82,Fe,4
1082,P242_73665006707-C8_016_013_proj.tif,0.82,Fe,4
1083,P242_73665006707-A8_002_010_proj.tif,0.82,Fe,4
1084,P242_73665006707-A8_021_009_proj.tif,0.82,Fe,4
1086,P242_73665006707-A8_001_016_proj.tif,0.82,Fe,4
1089,P242_73665006707-A6_011_026_proj.tif,0.82,Fe,4
1090,P242_73665006707-G4_004_034_proj.tif,0.82,Fe,4
1094,P242_73665006707-C6_017_003_proj.tif,0.82,Fe,4
1097,P242_73665006707-C8_002_014_proj.tif,0.82,Fe,4
1098,P242_73665006707-G3_016_021_proj.tif,0.82,Fe,4
1100,P242_73665006707-C7_001_025_proj.tif,0.82,Fe,4
1103,P242_73665006707-G4_007_018_proj.tif,0.82,Fe,4
1105,P242_73665006707-C8_015_010_proj.tif,0.82,Fe,4
1106,P242_73665006707-G3_015_022_proj.tif,0.82,Fe,4
1109,P242_73665006707-E4_020_016_proj.tif,0.82,Fe,4
1116,P242_73665006707-C8_024_004_proj.tif,0.82,Fe,4
1117,P242_73665006707-G4_007_015_proj.tif,0.82,Fe,4
1121,P242_73665006707-A8_015_013_proj.tif,0.82,Fe,4
1122,P242_73665006707-A6_002_010_proj.tif,0.82,Fe,4
1126,P242_73665006707-G4_020_010_proj.tif,0.82,Fe,4
1129,P242_73665006707-A8_012_010_proj.tif,0.82,Fe,4
1130,P242_73665006707-G4_013_027_proj.tif,0.82,Fe,4
1131,P242_73665006707-A6_011_039_proj.tif,0.82,Fe,4
1132,P242_73665006707-A8_035_010_proj.tif,0.82,Fe,4
1133,P242_73665006707-C7_010_009_proj.tif,0.82,Fe,4
1134,P242_73665006707-G4_002_044_proj.tif,0.82,Fe,4
1135,P242_73665006707-C7_004_005_proj.tif,0.82,Fe,4
1136,P242_73665006707-E4_012_003_proj.tif,0.82,Fe,4
1141,P242_73665006707-C7_029_001_proj.tif,0.82,Fe,4
1142,P242_73665006707-A8_025_008_proj.tif,0.82,Fe,4
1143,P242_73665006707-E4_010_019_proj.tif,0.82,Fe,4
1148,P242_73665006707-G3_012_007_proj.tif,0.82,Fe,4
1154,P242_73665006707-C8_023_009_proj.tif,0.82,Fe,4
1155,P242_73665006707-A8_004_003_proj.tif,0.82,Fe,4
1156,P242_73665006707-C8_023_019_proj.tif,0.82,Fe,4
1157,P242_73665006707-E4_006_012_proj.tif,0.82,Fe,4
1158,P242_73665006707-A8_008_011_proj.tif,0.82,Fe,4
1160,P242_73665006707-C7_021_019_proj.tif,0.82,Fe,4
1164,P242_73665006707-G4_009_024_proj.tif,0.82,Fe,4
1169,P242_73665006707-C7_015_010_proj.tif,0.82,Fe,4
1170,P242_73665006707-G4_008_018_proj.tif,0.82,Fe,4
1171,P242_73665006707-C7_022_009_proj.tif,0.82,Fe,4
1175,P242_73665006707-E4_015_026_proj.tif,0.82,Fe,4
1176,P242_73665006707-G3_009_032_proj.tif,0.82,Fe,4
1177,P242_73665006707-G4_009_019_proj.tif,0.82,Fe,4
1178,P242_73665006707-C7_025_003_proj.tif,0.82,Fe,4
1179,P242_73665006707-E4_006_036_proj.tif,0.82,Fe,4
1181,P242_73665006707-C8_017_026_proj.tif,0.82,Fe,4
1187,P242_73665006707-C7_022_015_proj.tif,0.82,Fe,4
1190,P242_73665006707-A6_017_010_proj.tif,0.82,Fe,4
1191,P242_73665006707-E4_003_011_proj.tif,0.82,Fe,4
1192,P242_73665006707-A6_004_036_proj.tif,0.82,Fe,4
1194,P242_73665006707-A6_014_014_proj.tif,0.82,Fe,4
1195,P242_73665006707-C6_022_010_proj.tif,0.82,Fe,4
1197,P242_73665006707-C7_007_023_proj.tif,0.82,Fe,4
1199,P242_73665006707-C8_015_005_proj.tif,0.82,Fe,4
1200,P242_73665006707-E4_012_008_proj.tif,0.82,Fe,4
1201,P242_73665006707-G3_017_001_proj.tif,0.82,Fe,4
1203,P242_73665006707-C7_017_011_proj.tif,0.82,Fe,4
1204,P242_73665006707-C6_022_008_proj.tif,0.82,Fe,4
1205,P242_73665006707-A6_019_024_proj.tif,0.82,Fe,4
1206,P242_73665006707-E4_005_016_proj.tif,0.82,Fe,4
1209,P242_73665006707-C7_006_024_proj.tif,0.82,Fe,4
1212,P242_73665006707-A8_018_014_proj.tif,0.82,Fe,4
1213,P242_73665006707-G3_016_001_proj.tif,0.82,Fe,4
1214,P242_73665006707-E4_014_003_proj.tif,0.82,Fe,4
1216,P242_73665006707-E4_004_046_proj.tif,0.82,Fe,4
1218,P242_73665006707-C8_014_007_proj.tif,0.82,Fe,4
1219,P242_73665006707-C7_012_009_proj.tif,0.82,Fe,4
1220,P242_73665006707-E4_018_019_proj.tif,0.82,Fe,4
1221,P242_73665006707-C8_020_011_proj.tif,0.82,Fe,4
1224,P242_73665006707-C8_010_017_proj.tif,0.82,Fe,4
1226,P242_73665006707-C6_030_004_proj.tif,0.82,Fe,4
1228,P242_73665006707-C6_020_002_proj.tif,0.82,Fe,4
1229,P242_73665006707-C8_012_022_proj.tif,0.82,Fe,4
1230,P242_73665006707-A6_015_011_proj.tif,0.82,Fe,4
1234,P242_73665006707-G4_004_020_proj.tif,0.82,Fe,4
1237,P242_73665006707-C7_015_005_proj.tif,0.82,Fe,4
1247,P242_73665006707-C6_012_005_proj.tif,0.82,Fe,4
1252,P242_73665006707-C7_024_007_proj.tif,0.82,Fe,4
1253,P242_73665006707-E4_006_035_proj.tif,0.82,Fe,4
1254,P242_73665006707-C7_003_008_proj.tif,0.82,Fe,4
1256,P242_73665006707-G3_016_014_proj.tif,0.82,Fe,4
1262,P242_73665006707-C8_001_005_proj.tif,0.82,Fe,4
1264,P242_73665006707-A6_010_007_proj.tif,0.82,Fe,4
1266,P242_73665006707-A6_023_009_proj.tif,0.82,Fe,4
1267,P242_73665006707-C6_010_009_proj.tif,0.82,Fe,4
1268,P242_73665006707-G3_008_011_proj.tif,0.82,Fe,4
1269,P242_73665006707-G3_019_006_proj.tif,0.82,Fe,4
1271,P242_73665006707-C8_027_005_proj.tif,0.82,Fe,4
1272,P242_73665006707-A8_007_016_proj.tif,0.82,Fe,4
1275,P242_73665006707-A6_003_021_proj.tif,0.82,Fe,4
1276,P242_73665006707-G4_006_010_proj.tif,0.82,Fe,4
1277,P242_73665006707-C7_026_007_proj.tif,0.82,Fe,4
1278,P242_73665006707-C8_006_006_proj.tif,0.82,Fe,4
1280,P242_73665006707-E4_003_014_proj.tif,0.82,Fe,4
1281,P242_73665006707-C8_010_016_proj.tif,0.82,Fe,4
1282,P242_73665006707-G4_016_005_proj.tif,0.82,Fe,4
1285,P242_73665006707-A8_022_011_proj.tif,0.82,Fe,4
1286,P242_73665006707-C7_020_016_proj.tif,0.82,Fe,4
1287,P242_73665006707-G4_011_035_proj.tif,0.82,Fe,4
1289,P242_73665006707-A6_007_016_proj.tif,0.82,Fe,4
1291,P242_73665006707-C7_022_017_proj.tif,0.82,Fe,4
1295,P242_73665006707-E4_006_010_proj.tif,0.82,Fe,4
1296,P242_73665006707-A8_005_011_proj.tif,0.82,Fe,4
1300,P242_73665006707-G4_008_017_proj.tif,0.82,Fe,4
1301,P242_73665006707-C8_015_014_proj.tif,0.82,Fe,4
1302,P242_73665006707-C8_009_005_proj.tif,0.82,Fe,4
1303,P242_73665006707-E4_010_024_proj.tif,0.82,Fe,4
1306,P242_73665006707-C8_019_019_proj.tif,0.82,Fe,4
1307,P242_73665006707-A8_007_012_proj.tif,0.82,Fe,4
1309,P242_73665006707-G4_009_007_proj.tif,0.82,Fe,4
1313,P242_73665006707-A6_004_014_proj.tif,0.82,Fe,4
1314,P242_73665006707-E4_002_052_proj.tif,0.82,Fe,4
1315,P242_73665006707-E4_003_027_proj.tif,0.82,Fe,4
1316,P242_73665006707-C6_010_003_proj.tif,0.82,Fe,4
1317,P242_73665006707-E4_003_008_proj.tif,0.82,Fe,4
1326,P242_73665006707-A6_018_028_proj.tif,0.82,Fe,4
1329,P242_73665006707-G3_015_008_proj.tif,0.82,Fe,4
1330,P242_73665006707-C8_022_014_proj.tif,0.82,Fe,4
1331,P242_73665006707-A6_005_006_proj.tif,0.82,Fe,4
1333,P242_73665006707-G4_010_008_proj.tif,0.82,Fe,4
1335,P242_73665006707-G3_013_012_proj.tif,0.82,Fe,4
1336,P242_73665006707-G3_011_007_proj.tif,0.82,Fe,4
1337,P242_73665006707-G4_002_014_proj.tif,0.82,Fe,4
1341,P242_73665006707-C8_032_004_proj.tif,0.82,Fe,4
1344,P242_73665006707-C8_019_023_proj.tif,0.82,Fe,4
1345,P242_73665006707-C7_002_030_proj.tif,0.82,Fe,4
1346,P242_73665006707-G3_014_008_proj.tif,0.82,Fe,4
1347,P242_73665006707-G3_019_011_proj.tif,0.82,Fe,4
1349,P242_73665006707-A6_009_007_proj.tif,0.82,Fe,4
1351,P242_73665006707-G4_007_017_proj.tif,0.82,Fe,4
1352,P242_73665006707-G4_001_002_proj.tif,0.82,Fe,4
1353,P242_73665006707-G3_005_032_proj.tif,0.82,Fe,4
1355,P242_73665006707-C7_012_025_proj.tif,0.82,Fe,4
1358,P242_73665006707-G4_002_052_proj.tif,0.82,Fe,4
1364,P242_73665006707-C7_028_015_proj.tif,0.82,Fe,4
1367,P242_73665006707-C7_014_004_proj.tif,0.82,Fe,4
1371,P242_73665006707-G3_003_040_proj.tif,0.82,Fe,4
1372,P242_73665006707-E4_013_022_proj.tif,0.82,Fe,4
1373,P242_73665006707-A6_008_037_proj.tif,0.82,Fe,4
1374,P242_73665006707-G4_004_037_proj.tif,0.82,Fe,4
1375,P242_73665006707-A6_001_023_proj.tif,0.82,Fe,4
1376,P242_73665006707-E4_002_009_proj.tif,0.82,Fe,4
1377,P242_73665006707-C7_023_017_proj.tif,0.82,Fe,4
1379,P242_73665006707-C8_020_022_proj.tif,0.82,Fe,4
1380,P242_73665006707-A6_018_031_proj.tif,0.82,Fe,4
1383,P242_73665006707-G3_004_022_proj.tif,0.82,Fe,4
1384,P242_73665006707-G3_002_049_proj.tif,0.82,Fe,4
1386,P242_73665006707-G4_004_029_proj.tif,0.82,Fe,4
1387,P242_73665006707-C8_003_013_proj.tif,0.82,Fe,4
1389,P242_73665006707-A8_006_016_proj.tif,0.82,Fe,4
1390,P242_73665006707-C6_024_007_proj.tif,0.82,Fe,4
1392,P242_73665006707-G4_006_052_proj.tif,0.82,Fe,4
1393,P242_73665006707-C6_001_014_proj.tif,0.82,Fe,4
1397,P242_73665006707-C8_014_010_proj.tif,0.82,Fe,4
1399,P242_73665006707-A8_024_013_proj.tif,0.82,Fe,4
1401,P242_73665006707-A8_029_010_proj.tif,0.82,Fe,4
1403,P242_73665006707-A6_009_002_proj.tif,0.82,Fe,4
1405,P242_73665006707-G3_016_005_proj.tif,0.82,Fe,4
1406,P242_73665006707-C7_019_016_proj.tif,0.82,Fe,4
1407,P242_73665006707-A8_001_006_proj.tif,0.82,Fe,4
1408,P242_73665006707-G4_006_049_proj.tif,0.82,Fe,4
1410,P242_73665006707-C7_014_026_proj.tif,0.82,Fe,4
1411,P242_73665006707-G3_006_036_proj.tif,0.82,Fe,4
1412,P242_73665006707-G3_014_005_proj.tif,0.82,Fe,4
1415,P242_73665006707-C8_003_011_proj.tif,0.82,Fe,4
1417,P242_73665006707-A6_004_016_proj.tif,0.82,Fe,4
1419,P242_73665006707-C8_015_004_proj.tif,0.82,Fe,4
1420,P242_73665006707-A8_013_009_proj.tif,0.82,Fe,4
1426,P242_73665006707-A8_028_007_proj.tif,0.82,Fe,4
1428,P242_73665006707-A6_010_037_proj.tif,0.82,Fe,4
1430,P242_73665006707-C8_016_020_proj.tif,0.82,Fe,4
1431,P242_73665006707-A6_001_044_proj.tif,0.82,Fe,4
1435,P242_73665006707-C7_013_016_proj.tif,0.82,Fe,4
1436,P242_73665006707-C8_028_003_proj.tif,0.82,Fe,4
1438,P242_73665006707-G3_010_012_proj.tif,0.82,Fe,4
1439,P242_73665006707-A8_026_007_proj.tif,0.82,Fe,4
1443,P242_73665006707-A6_006_036_proj.tif,0.82,Fe,4
1444,P242_73665006707-G3_020_008_proj.tif,0.82,Fe,4
1445,P242_73665006707-E4_007_007_proj.tif,0.82,Fe,4
1446,P242_73665006707-G4_006_022_proj.tif,0.82,Fe,4
1447,P242_73665006707-C7_023_005_proj.tif,0.82,Fe,4
1450,P242_73665006707-A8_003_010_proj.tif,0.82,Fe,4
1451,P242_73665006707-E4_011_035_proj.tif,0.82,Fe,4
1452,P242_73665006707-A6_001_029_proj.tif,0.82,Fe,4
1454,P242_73665006707-C7_002_041_proj.tif,0.82,Fe,4
1456,P242_73665006707-G3_011_030_proj.tif,0.82,Fe,4
1457,P242_73665006707-G3_005_031_proj.tif,0.82,Fe,4
1459,P242_73665006707-C7_003_010_proj.tif,0.82,Fe,4
1462,P242_73665006707-C8_024_017_proj.tif,0.82,Fe,4
1463,P242_73665006707-E4_013_005_proj.tif,0.82,Fe,4
1466,P242_73665006707-E4_008_002_proj.tif,0.82,Fe,4
1467,P242_73665006707-C7_018_023_proj.tif,0.82,Fe,4
1468,P242_73665006707-A8_034_001_proj.tif,0.82,Fe,4
1469,P242_73665006707-E4_006_021_proj.tif,0.82,Fe,4
1470,P242_73665006707-G3_008_001_proj.tif,0.82,Fe,4
1473,P242_73665006707-G4_008_030_proj.tif,0.82,Fe,4
1474,P242_73665006707-G3_021_014_proj.tif,0.82,Fe,4
1475,P242_73665006707-G4_012_020_proj.tif,0.82,Fe,4
1477,P242_73665006707-C8_005_030_proj.tif,0.82,Fe,4
1478,P242_73665006707-G3_004_031_proj.tif,0.82,Fe,4
1479,P242_73665006707-C7_009_006_proj.tif,0.82,Fe,4
1480,P242_73665006707-E4_012_006_proj.tif,0.82,Fe,4
1483,P242_73665006707-C7_002_026_proj.tif,0.82,Fe,4
1487,P242_73665006707-C6_040_006_proj.tif,0.82,Fe,4
1488,P242_73665006707-C6_018_005_proj.tif,0.82,Fe,4
1492,P242_73665006707-E4_012_013_proj.tif,0.82,Fe,4
1493,P242_73665006707-A6_007_019_proj.tif,0.82,Fe,4
1502,P242_73665006707-A8_039_007_proj.tif,0.82,Fe,4
1503,P242_73665006707-C8_016_019_proj.tif,0.82,Fe,4
1504,P242_73665006707-E4_002_001_proj.tif,0.82,Fe,4
1505,P242_73665006707-A8_031_003_proj.tif,0.82,Fe,4
1507,P242_73665006707-C8_001_017_proj.tif,0.82,Fe,4
1508,P242_73665006707-E4_003_048_proj.tif,0.82,Fe,4
1510,P242_73665006707-C8_018_007_proj.tif,0.82,Fe,4
1516,P242_73665006707-A6_002_045_proj.tif,0.82,Fe,4
1517,P242_73665006707-G4_005_032_proj.tif,0.82,Fe,4
1518,P242_73665006707-C8_010_029_proj.tif,0.82,Fe,4
1520,P242_73665006707-A8_012_004_proj.tif,0.82,Fe,4
1522,P242_73665006707-E4_005_040_proj.tif,0.82,Fe,4
1524,P242_73665006707-C8_024_008_proj.tif,0.82,Fe,4
1527,P242_73665006707-C8_018_012_proj.tif,0.82,Fe,4
1528,P242_73665006707-G4_006_048_proj.tif,0.82,Fe,4
1532,P242_73665006707-C8_013_019_proj.tif,0.82,Fe,4
1534,P242_73665006707-G4_006_001_proj.tif,0.82,Fe,4
1538,P242_73665006707-C7_026_005_proj.tif,0.82,Fe,4
1540,P242_73665006707-C7_015_023_proj.tif,0.82,Fe,4
1541,P242_73665006707-E4_003_021_proj.tif,0.82,Fe,4
1542,P242_73665006707-C7_013_023_proj.tif,0.82,Fe,4
1544,P242_73665006707-A8_030_008_proj.tif,0.82,Fe,4
1545,P242_73665006707-G4_011_019_proj.tif,0.82,Fe,4
1546,P242_73665006707-G4_010_032_proj.tif,0.82,Fe,4
1548,P242_73665006707-C7_007_020_proj.tif,0.82,Fe,4
1551,P242_73665006707-E4_007_015_proj.tif,0.82,Fe,4
1554,P242_73665006707-C8_009_027_proj.tif,0.82,Fe,4
1555,P242_73665006707-A6_015_006_proj.tif,0.82,Fe,4
1560,P242_73665006707-G3_010_036_proj.tif,0.82,Fe,4
1563,P242_73665006707-E4_010_009_proj.tif,0.82,Fe,4
1566,P242_73665006707-G4_002_013_proj.tif,0.82,Fe,4
1568,P242_73665006707-C8_005_029_proj.tif,0.82,Fe,4
1571,P242_73665006707-E4_005_012_proj.tif,0.82,Fe,4
1572,P242_73665006707-C6_010_001_proj.tif,0.82,Fe,4
1576,P242_73665006707-A6_002_039_proj.tif,0.82,Fe,4
1579,P242_73665006707-A6_002_014_proj.tif,0.82,Fe,4
1580,P242_73665006707-C7_004_034_proj.tif,0.82,Fe,4
1582,P242_73665006707-C7_017_015_proj.tif,0.82,Fe,4
1583,P242_73665006707-C7_004_009_proj.tif,0.82,Fe,4
1584,P242_73665006707-G4_010_023_proj.tif,0.82,Fe,4
1585,P242_73665006707-E4_022_005_proj.tif,0.82,Fe,4
1586,P242_73665006707-E4_003_050_proj.tif,0.82,Fe,4
1588,P242_73665006707-E4_009_021_proj.tif,0.82,Fe,4
1589,P242_73665006707-C7_012_019_proj.tif,0.82,Fe,4
1590,P242_73665006707-G3_006_025_proj.tif,0.82,Fe,4
1592,P242_73665006707-G4_010_042_proj.tif,0.82,Fe,4
1593,P242_73665006707-C7_021_020_proj.tif,0.82,Fe,4
1596,P242_73665006707-G3_009_026_proj.tif,0.82,Fe,4
1597,P242_73665006707-A6_014_010_proj.tif,0.82,Fe,4
1598,P242_73665006707-C7_006_006_proj.tif,0.82,Fe,4
1600,P242_73665006707-A6_005_023_proj.tif,0.82,Fe,4
1602,P242_73665006707-A8_007_015_proj.tif,0.82,Fe,4
1605,P242_73665006707-C6_033_005_proj.tif,0.82,Fe,4
1607,P242_73665006707-C7_001_044_proj.tif,0.82,Fe,4
1609,P242_73665006707-C7_009_025_proj.tif,0.82,Fe,4
1610,P242_73665006707-G4_006_025_proj.tif,0.82,Fe,4
1611,P242_73665006707-C8_028_007_proj.tif,0.82,Fe,4
1612,P242_73665006707-A6_002_006_proj.tif,0.82,Fe,4
1613,P242_73665006707-G3_005_013_proj.tif,0.82,Fe,4
1614,P242_73665006707-A6_004_023_proj.tif,0.82,Fe,4
1620,P242_73665006707-A6_014_013_proj.tif,0.82,Fe,4
1624,P242_73665006707-C8_003_029_proj.tif,0.82,Fe,4
1625,P242_73665006707-G3_013_005_proj.tif,0.82,Fe,4
1626,P242_73665006707-A6_013_003_proj.tif,0.82,Fe,4
1627,P242_73665006707-G3_001_048_proj.tif,0.82,Fe,4
1628,P242_73665006707-G3_011_012_proj.tif,0.82,Fe,4
1629,P242_73665006707-E4_001_045_proj.tif,0.82,Fe,4
1630,P242_73665006707-A6_009_040_proj.tif,0.82,Fe,4
1635,P242_73665006707-C6_030_001_proj.tif,0.82,Fe,4
1637,P242_73665006707-G3_011_031_proj.tif,0.82,Fe,4
1640,P242_73665006707-C8_005_023_proj.tif,0.82,Fe,4
1641,P242_73665006707-E4_015_008_proj.tif,0.82,Fe,4
1643,P242_73665006707-C8_008_007_proj.tif,0.82,Fe,4
1645,P242_73665006707-G3_007_028_proj.tif,0.82,Fe,4
1648,P242_73665006707-G3_002_018_proj.tif,0.82,Fe,4
1649,P242_73665006707-C6_006_003_proj.tif,0.82,Fe,4
1653,P242_73665006707-C6_002_015_proj.tif,0.82,Fe,4
1656,P242_73665006707-G4_002_019_proj.tif,0.82,Fe,4
1658,P242_73665006707-C8_015_021_proj.tif,0.82,Fe,4
1659,P242_73665006707-G3_005_022_proj.tif,0.82,Fe,4
1660,P242_73665006707-G3_009_001_proj.tif,0.82,Fe,4
1661,P242_73665006707-G4_013_023_proj.tif,0.82,Fe,4
1662,P242_73665006707-G3_008_008_proj.tif,0.82,Fe,4
1664,P242_73665006707-C8_018_001_proj.tif,0.82,Fe,4
1665,P242_73665006707-C8_010_023_proj.tif,0.82,Fe,4
1667,P242_73665006707-C7_027_005_proj.tif,0.82,Fe,4
1670,P242_73665006707-G4_001_018_proj.tif,0.82,Fe,4
1671,P242_73665006707-G3_003_044_proj.tif,0.82,Fe,4
1674,P242_73665006707-C8_017_022_proj.tif,0.82,Fe,4
1675,P242_73665006707-A8_024_007_proj.tif,0.82,Fe,4
1676,P242_73665006707-G3_004_035_proj.tif,0.82,Fe,4
1677,P242_73665006707-C6_013_006_proj.tif,0.82,Fe,4
1678,P242_73665006707-C7_017_022_proj.tif,0.82,Fe,4
